Ah,T,P,V,Time
-0.2934,25.02773,-31.2045902173,3.96029,457.002992928028
-0.2956,25.02773,-38.8702252512,3.95911,458.007000759244
-0.29954,25.02773,-44.8528545504,3.89556,458.998998999596
-0.30241,25.02773,-30.8722928178,3.93214,459.999999403954
-0.3039,25.02773,-35.104871403,3.97242,461.012999340892
-0.30645,25.02773,-20.6123417748,3.94444,462.002000212669
-0.30756,25.02773,-19.5030332908,3.99164,462.996000051498
-0.30901,25.02773,-20.9993457107,3.98153,464.004996791482
-0.31051,25.02773,-21.3017214364,3.98102,464.995999261737
-0.311,25.02773,-11.168461374,4.01541,466.005991771817
-0.31181,25.02773,-11.8965970465,4.00849,467.005000635982
-0.31265,25.02773,-6.8219747304,4.01052,468.003999441862
-0.313,25.02773,-4.7027994132,4.02906,468.997999280691
-0.31317,25.02773,-16.5033920311,4.03091,470.008997619152
-0.31431,25.02773,-10.9524975942,4.00394,470.99799849093
-0.31498,25.02773,-1.3257187916,4.02367,472.008001059294
-0.315,25.02773,-6.967931217,4.0417,473.006999865174
-0.31548,25.02773,-6.947587899,4.0299,473.997992277145
-0.31595,25.02773,-6.4462197936,4.03176,475.003991648555
-0.31628,25.02773,-4.6811205288,4.03698,475.996995717287
-0.31691,25.02773,-9.1322908359,4.02653,477.004996687174
-0.31754,25.02773,-9.1425987527,4.02653,478.008994460106
-0.31817,25.02773,-9.132676401,4.0267,479.004000127316
-0.3188,25.02773,-9.1433707533,4.02687,480.007997900248
-0.31943,25.02773,-4.5882386656,4.02788,481.001997739077
-0.31974,25.02773,-8.6739272984,4.03816,481.995997577906
-0.32051,25.02773,-11.3926996535,4.02215,483.009993284941
-0.3213,25.02773,-15.5543764155,4.01979,484.010993689299
-0.32241,25.02773,-4.8386598716,4.01372,485.009992495179
-0.32258,25.02773,-2.6640962048,4.04288,486.004998162389
-0.32288,25.02773,-8.2393865928,4.03749,487.000999599695
-0.3235,25.02773,-9.0450192056,4.02889,488.005993142724
-0.32412,25.02773,-9.054951072,4.02872,488.998997211456
-0.32445,25.02773,-4.406776514,4.04069,490.005992352962
-0.32475,25.02773,-4.8606647496,4.04052,491.000998020172
-0.32519,25.02773,0.0206279458,4.03678,492.006997391582
-0.32443,25.02773,20.814784158,4.08702,493.005996197462
-0.32302,25.02773,26.9585810739,4.11179,493.999000266194
-0.3212,25.02773,27.3910310547,4.12949,495.005995407701
-0.31928,25.02773,32.620403814,4.1386,495.99999524653
-0.31708,25.02773,33.0976719762,4.15073,496.995000913739
-0.31469,25.02773,31.6985928492,4.16051,497.997992858291
-0.31278,25.02773,29.005529732,4.1477,499.010992795229
-0.31074,25.02773,26.662629228,4.15073,500.003996863961
-0.30904,25.02773,17.1670798288,4.13876,501.004997268319
-0.3079,25.13289,16.4281222578,4.12309,501.997991278768
-0.30695,25.13289,8.7955521528,4.11432,503.007993847132
-0.30636,25.13289,3.1843534465,4.10117,504.01000007987
-0.30615,25.13289,0,4.09005,504.994997754693
-0.30619,25.02773,-0.8021997392,4.07912,506.001992896199
-0.30626,25.02773,-1.0309377195,4.07727,506.995992735028
-0.30634,25.02773,-1.0410741469,4.07609,508.004999533296
-0.30641,25.02773,-1.0408570484,4.07524,509.002992510796
-0.30648,25.02773,-1.0406859237,4.07457,509.995996579528
-0.30655,25.02773,-1.082150057,4.0739,511.006994917989
-0.30665,25.02773,-2.4430707756,4.07036,512.000994756818
-0.30698,25.02773,-5.0951705364,4.06294,512.996996194124
-0.30747,25.02773,-7.262301604,4.0562,513.994999229908
-0.30787,25.02773,-10.6697914606,4.05586,515.004991739988
-0.30868,25.02773,-11.5556440566,4.04322,515.999997407198
-0.30928,25.02773,-8.5944155605,4.04929,516.994993016124
-0.30984,25.02773,-9.230602872,4.04709,518.007992953062
-0.31071,25.02773,-20.6293128405,4.03445,519.000997021794
-0.31212,25.13289,-20.6310149659,4.01473,519.999000057578
-0.31369,25.13289,-22.7559801777,4.00613,521.005995199084
-0.31524,25.13289,-21.770999613,4.00563,521.999995037913
-0.31661,25.13289,-19.153221207,4.01018,523.003992810845
-0.31786,25.13289,-17.79992469,4.0122,523.997992649674
-0.31902,25.13289,-16.6401474767,4.01423,525.01299418509
-0.32029,25.13289,-18.7222505826,4.00782,525.996996089816
-0.32164,25.13289,-19.018124353,4.00546,527.003991231322
-0.32285,25.13289,-17.0902096926,4.00917,527.998001128435
-0.32399,25.13289,-15.281648972,4.01288,529.012992605567
-0.32483,25.02773,-11.5164250616,4.02232,530.000997707248
-0.32533,25.02773,-6.7401600981,4.03513,531.001998111606
-0.32572,25.02773,-5.416806912,4.03968,531.995997950435
-0.32608,25.02773,-5.418161221,4.04069,533.000991493464
-0.32646,25.02773,-5.4087137424,4.04136,533.99699293077
-0.32683,25.02773,-5.419743483,4.04187,535.001996532083
-0.32721,25.02773,-5.420427342,4.04238,536.002001166344
-0.32827,25.02773,-9.28648152,4.0176,536.99699677527
-0.32888,25.02773,-9.0095383586,4.03142,538.009000942111
-0.32951,25.02773,0.0206012716,4.03156,538.996000215411
-0.32946,25.02773,0.8290035894,4.05718,540.004001185298
-0.3294,25.02773,0,4.05903,540.992991998792
-0.32953,25.02773,-2.2667602815,4.05249,542.004996165633
-0.32988,25.13289,-5.4132239482,4.04473,542.998996004462
-0.33026,25.13289,0,4.04457,544.002993777394
-0.33003,25.13289,13.0946241734,4.07218,545.00599578023
-0.32914,25.02773,36.1305945961,4.10387,545.998999848962
-0.32671,25.02773,35.8126864992,4.15208,547.004999220371
-0.32464,25.02773,26.9375296419,4.14247,548.003998026252
-0.32292,25.02773,19.6401847365,4.13421,548.9969920367
-0.3216,25.02773,13.7504656575,4.12225,550.005998834968
-0.32069,25.02773,7.9543124118,4.10859,551.006999239326
-0.32015,25.02773,2.0917772508,4.09494,551.998997479677
-0.32001,25.02773,0,4.08246,552.999997884035
-0.32007,25.02773,-1.0404713793,4.07373,553.995999321342
-0.32014,25.02773,-1.0297442675,4.07255,555.00099286437
-0.32021,25.02773,-1.0295723295,4.07187,556.00799806416
-0.32028,25.02773,-1.039825192,4.0712,556.996998935938
-0.32035,25.02773,-1.0292739665,4.07069,558.001992478967
-0.32042,25.02773,-1.0291475415,4.07019,559.002992883325
-0.32049,25.02773,-1.0394803885,4.06985,560.000000149012
-0.32056,25.02773,-1.0393935491,4.06951,561.005999520421
-0.32063,25.02773,-1.028892163,4.06918,561.998993530869
-0.32071,25.02773,-1.0392658441,4.06901,562.994994968176
-0.32078,24.92257,-1.0391790047,4.06867,564.00499753654
-0.32085,24.92257,-1.028720225,4.0685,564.996000006795
-0.32092,24.92257,-1.0390921653,4.06833,565.997000411153
-0.32099,25.02773,-1.0390487456,4.06816,566.999992355704
-0.32106,25.02773,-1.0285938,4.068,568.004995957017
-0.32113,24.92257,-1.6825467648,4.06648,569.002998992801
-0.32145,24.92257,-5.1710902362,4.05738,569.99699883163
-0.3223,24.92257,-19.9698416435,4.03445,571.002998203039
-0.32369,24.92257,-20.2746733132,4.01524,572.002992779016
-0.32547,24.92257,-17.4016587114,4.00074,573.001991584897
-0.32668,24.92257,-17.3438605878,4.01574,574.005999416113
-0.32787,24.92257,-16.5459459375,4.01625,575.000995025039
-0.32887,24.92257,-5.2405279844,4.02316,576.001995429397
-0.32912,24.92257,-3.4538927546,4.04878,577.009996399283
-0.32936,24.92257,-9.1620652376,4.04878,578.007999435067
-0.32998,24.92257,-8.435681155,4.03766,579.001999273896
-0.3304,24.92257,-5.7332588664,4.04457,579.993997514248
-0.33066,24.92257,-3.0938639077,4.05131,580.999996885657
-0.33076,24.92257,0,4.05687,581.998995691538
-0.33065,25.02773,0,4.06561,582.996998727322
-0.3308,25.02773,-1.9584143488,4.05704,584.00199227035
-0.33082,25.02773,-0.5082654375,4.06125,584.995992109179
-0.33136,25.02773,-7.1475929658,4.04406,586.005994677544
-0.33168,25.02773,-4.458610743,4.0503,587.004993483424
-0.33186,25.02773,0.0207270287,4.05617,587.997997552156
-0.33181,25.02773,0,4.06443,588.99600058794
-0.33195,25.02773,-2.5385864025,4.05687,590.003991499543
-0.33218,25.02773,-3.3553287936,4.05468,590.998997166753
-0.33248,25.02773,-4.4911324755,4.05165,592.004996538162
-0.33299,25.02773,-8.3508517778,4.04153,592.998000606894
-0.33369,25.02773,-11.2799672071,4.03327,594.004995748401
-0.33466,25.02773,-13.8971562163,4.02451,594.99899558723
-0.33553,25.02773,-12.5157839949,4.02653,595.994997024536
-0.33671,24.92257,-16.7426709109,4.01423,596.997999027371
-0.33776,24.92257,-7.0956294448,4.02046,598.0029925704
-0.33816,24.92257,-5.7378212364,4.04052,598.996992409229
-0.33856,24.92257,-5.7596654448,4.04136,600.001000240445
-0.33926,24.81741,-10.078263761,4.03058,600.997997447848
-0.33996,24.81741,-10.2815835224,4.02956,602.00199522078
-0.34068,24.92257,-9.5120881884,4.03058,603.006998822093
-0.34112,24.92257,-5.8402933122,4.04002,603.999992832541
-0.34146,24.92257,-4.7197241032,4.04356,604.993992671371
-0.34178,24.92257,-4.7101529118,4.04423,605.996994674206
-0.34229,24.92257,-13.2454956,4.0358,606.99499770999
-0.34368,24.92257,-26.4052525848,3.99939,607.997999712825
-0.34562,24.92257,-27.8665951876,3.98051,608.995992690325
-0.34708,24.92257,-14.4364218076,3.99737,610.007996857166
-0.34806,24.92257,-14.5050213471,4.01069,611.001996695995
-0.34909,24.92257,0.0204918665,4.01015,612.000995501876
-0.34852,24.92257,41.0159051352,4.08516,613.005999103189
-0.34579,24.92257,39.6777482946,4.15259,613.998993113637
-0.34337,24.92257,35.596777184,4.1504,614.996996149421
-0.34133,24.92257,30.152713006,4.1423,615.994999185205
-0.33968,24.92257,19.8433511586,4.13034,617.001994326711
-0.3384,24.92257,18.8386234416,4.12056,617.994998395443
-0.33751,24.92257,7.4136560256,4.10556,618.999991938472
-0.33701,24.92257,1.5680795104,4.09292,620.004995539784
-0.3369,24.92257,-0.0208443032,4.07912,621.003994345665
-0.33696,24.92257,-1.0399963167,4.07187,621.995992586017
-0.33703,24.92257,-1.0292739665,4.07069,623.001991957426
-0.33711,24.92257,-1.0395238082,4.07002,624.013996124268
-0.33718,24.92257,-1.028932619,4.06934,624.999999627471
-0.33725,24.92257,-1.028806194,4.06884,626.00599899888
-0.33732,24.92257,-1.028720225,4.0685,627.00399197638
-0.33739,24.92257,-1.0390487456,4.06816,627.996996045113
-0.33746,24.92257,-1.0285508155,4.06783,629.005992785096
-0.33753,24.92257,-1.028507831,4.06766,629.995999485254
-0.3376,24.92257,-1.0388342012,4.06732,630.994998291135
-0.33767,24.92257,-1.0283788775,4.06715,632.005000859499
-0.33774,24.92257,-1.0387473618,4.06698,633.001998066902
-0.33781,24.92257,-1.0387064962,4.06682,634.006991609931
-0.33788,24.92257,-1.0386630765,4.06665,635.001997277141
-0.33795,24.92257,-1.0282524525,4.06665,635.99599711597
-0.33803,24.92257,-1.0386196568,4.06648,637.004993855953
-0.3381,24.92257,-1.0385762371,4.06631,638.00200112164
-0.33817,24.92257,-1.0281664835,4.06631,639.000999927521
-0.33824,24.92257,-1.028123499,4.06614,639.995995536447
-0.33831,24.92257,-1.0384893977,4.06597,641.009991243482
-0.33838,24.92257,-1.0384893977,4.06597,642.01099164784
-0.33845,24.92257,-1.0384893977,4.06597,643.005997315049
-0.33852,24.92257,-1.038445978,4.0658,644.004000350833
-0.33859,24.92257,-1.02803753,4.0658,644.998000189662
-0.33866,24.92257,-1.3186062181,4.06513,646.004995331168
-0.33883,24.92257,-6.7919452363,4.05991,647.003994137049
-0.33929,24.92257,-14.6786430406,4.04726,648.004994541407
-0.34032,24.92257,-15.4377712503,4.02687,648.998994380236
-0.34146,24.92257,-16.9849906098,4.02063,650.004993751645
-0.34279,24.92257,-19.1415556112,4.01203,651.006999984384
-0.34392,24.92257,-15.7961110714,4.01861,651.997992396355
-0.345,24.92257,-20.7859140628,4.01692,652.996991202235
-0.34687,24.92257,-27.7219386704,3.98456,654.001994803548
-0.34894,24.92257,-29.6004324343,3.97579,655.00599257648
-0.35053,24.92257,-22.648548252,3.9908,656.001994013786
-0.35205,24.92257,-21.5762397795,3.99231,656.994998082519
-0.35353,24.92257,-21.9526203379,3.99029,658.000997453928
-0.3552,24.92257,-24.0612882196,3.98338,659.006001055241
-0.35648,24.92257,-10.564776372,4.0004,660.00000089407
-0.35721,24.92257,-10.89383715,4.01625,661.004994437099
-0.35806,24.92257,-8.6155292256,4.01574,661.998994275928
-0.35858,24.92257,-7.435744487,4.0267,663.009992614388
-0.3591,24.92257,-7.4684618217,4.02771,663.99099715054
-0.3595,24.92257,-9.2364533218,4.03159,665.003997087479
-0.36015,24.92257,-9.180242808,4.02501,665.99599532783
-0.36067,24.92257,-7.502460742,4.0294,666.994994133711
-0.36109,24.92257,0,4.03412,667.997996136546
-0.36095,24.81741,2.3102727469,4.05617,669.002999737859
-0.36079,24.81741,17.6975166192,4.06156,669.99499797821
-0.35932,24.81741,21.9182689206,4.10994,670.996994152665
-0.35771,24.81741,29.1199751388,4.12191,672.006996721029
-0.35576,24.81741,17.7035289,4.1332,672.998994961381
-0.35456,24.81741,13.9659287913,4.11129,674.006000161171
-0.35362,24.81741,17.4888844418,4.10758,674.998994171619
-0.35233,24.81741,14.7764540957,4.11769,675.9979929775
-0.35134,24.81741,14.1036801507,4.10859,677.005993947387
-0.35061,24.81741,6.2085315985,4.09915,677.997992187738
-0.35029,24.81741,4.5605889,4.086,678.997001051903
-0.35019,24.81741,0.926647248,4.0764,680.003000423312
-0.35018,24.81741,-0.0208141542,4.07322,681.005992367864
-0.35024,24.81741,-1.029018588,4.06968,682.005001232028
-0.35031,24.81741,-1.0392658441,4.06901,682.999996840954
-0.35038,24.81741,-1.0286772405,4.06833,684.003994613886
-0.35045,24.92257,-1.03900788,4.068,684.999000281096
-0.35052,24.92257,-1.028507831,4.06766,686.002998054028
-0.35059,24.92257,-1.0388342012,4.06732,687.001001089811
-0.35067,24.92257,-1.028335893,4.06698,688.00599463284
-0.35074,24.92257,-1.0387064962,4.06682,689.00100030005
-0.35081,24.92257,-1.028209468,4.06648,690.005993843079
-0.35088,24.92257,-1.0385762371,4.06631,690.998997911811
-0.35095,24.92257,-1.0385328174,4.06614,692.004001513124
-0.35102,24.92257,-1.0384893977,4.06597,692.995999753475
-0.35109,24.92257,-1.1837923988,4.06564,693.999997526407
-0.35121,24.92257,-2.355414228,4.0626,695.006992667913
-0.35149,24.92257,-4.2691420512,4.05704,695.999996736646
-0.35178,24.92257,-4.5270973242,4.05603,697.005996108055
-0.35239,24.92257,-14.88683332,4.04204,697.999995946884
-0.35348,24.92257,-16.0626515868,4.02367,699.003993719816
-0.35461,24.92257,-16.5406882144,4.01996,699.995991960168
-0.35603,24.92257,-20.6116647012,4.00698,700.992999225855
-0.35694,24.92257,-19.3017854451,4.01979,702.008000761271
-0.35841,24.92257,-6.5919029495,4.00765,702.999999001622
-0.35887,24.92257,-2.8793552871,4.04069,704.004992544651
-0.35896,24.92257,-1.1904941552,4.05316,704.995995014906
-0.35918,24.92257,-19.1164519525,4.04575,706.000998616219
-0.36078,24.92257,-16.1298655196,3.99956,706.997000053525
-0.36189,24.92257,-16.027813202,4.01237,708.000997826457
-0.36298,24.81741,-23.5158299442,4.00833,709.00600142777
-0.36461,24.81741,-23.541508494,3.99012,709.998995438218
-0.36597,24.81741,-6.515316509,4.00462,711.003999039531
-0.3663,24.81741,0.0206279458,4.03678,712.001992017031
-0.36625,24.81741,-0.010333416,4.05232,713.013996183872
-0.36721,24.81741,-13.5329334756,4.01709,713.995000720024
-0.36816,24.81741,-8.021316584,4.01608,714.999994263053
-0.36871,24.81741,0,4.02923,715.999998897314
-0.36811,24.81741,8.467679583,4.07286,717.00699403882
-0.36761,24.81741,7.690011758,4.0742,717.997996509075
-0.36698,24.81741,23.8738923073,4.08533,719.015995413065
-0.36538,24.81741,24.1419418646,4.12039,719.996999949217
-0.36369,24.81741,21.6294941346,4.12494,721.001993492246
-0.36228,24.81741,16.5474116702,4.11871,721.997994929552
-0.36121,24.81741,15.8941650404,4.11028,723.000001162291
-0.3605,24.81741,3.7130771881,4.09511,724.006996303797
-0.36025,24.81741,3.408551424,4.08112,725.000996142626
-0.36011,24.81741,1.5302929005,4.07589,726.006995514035
-0.3601,24.81741,0.0831774762,4.07134,727.000995352864
-0.36009,24.81741,0,4.07083,728.011993691325
-0.36016,24.81741,-1.817290626,4.0658,729.005993530154
-0.36045,24.81741,-12.15693849,4.05434,729.996996000409
-0.3613,24.81741,-18.442493289,4.03395,731.002995371819
-0.36256,24.81741,-18.452119725,4.0181,731.99499361217
-0.36419,24.81741,-15.883650925,4.00445,732.999997213483
-0.3653,24.81741,-22.8462032564,4.01659,733.994992822409
-0.36688,24.81741,-23.084993992,3.99754,735.001998022199
-0.36866,24.81741,-25.6937838222,3.98726,735.994992032647
-0.37033,24.81741,-29.137447584,3.98608,737.002993002534
-0.37242,24.81741,-29.7669340875,3.97091,737.997998669744
-0.37442,24.81741,-28.0319696375,3.97225,739.002992212772
-0.37631,24.81741,-23.380183722,3.9731,740.014996379614
-0.37786,24.81741,-21.938649411,3.98405,741.000999882817
-0.37945,24.81741,-16.5747052692,3.98372,742.005993425846
-0.38059,24.81741,-16.2925203238,3.99686,742.998997494578
-0.38166,24.81741,-14.6752645875,4.00125,744.014994800091
-0.38249,24.81741,-11.9191020432,4.00917,744.995999336243
-0.38343,24.81741,-13.4835399434,4.00546,745.999997109175
-0.38428,24.81741,-6.5556762024,4.01052,746.994992718101
-0.38473,24.81741,-6.5574252567,4.02417,747.997994720936
-0.3848,24.81741,-1.6917489108,4.03884,749.005995690823
-0.38509,24.81741,-4.183044792,4.03395,749.996998161077
-0.38529,24.81741,0.0206391367,4.03897,751.001991704106
-0.38515,24.81741,2.9723047046,4.05482,752.006995305419
-0.38479,24.81741,10.236126056,4.0646,753.004998341203
-0.38382,24.81741,20.9643033281,4.08971,753.996000811458
-0.38227,24.81741,22.8196537044,4.11348,755.002995952964
-0.38081,24.81741,21.447744444,4.11432,756.018993258476
-0.37913,24.81741,24.775174484,4.12595,757.000993564725
-0.37764,24.81741,14.334783451,4.12073,757.995999231935
-0.37685,24.81741,12.5478732572,4.10084,758.998991176486
-0.37577,24.81741,16.1900603832,4.11078,760.003994777799
-0.37462,24.92257,12.8996229245,4.11281,761.001997813582
-0.37377,24.92257,12.5277843735,4.10455,762.00299821794
-0.37329,24.92257,2.9045748288,4.09072,762.994996458292
-0.37323,24.92257,0,4.07572,763.993995264173
-0.3733,24.92257,-1.060277322,4.06985,765.011994168162
-0.37334,24.92257,-0.5301829494,4.07019,766.002996638417
-0.3734,24.81741,-1.5374233715,4.06715,767.010997608304
-0.37368,24.81741,-4.261273962,4.0594,768.003991618752
-0.37448,24.81741,-19.293141084,4.03732,768.999993056059
-0.37581,24.81741,-24.6699422472,4.01288,770.004000887275
-0.37766,24.81741,-27.8276071536,3.99096,770.999992266297
-0.37977,24.81741,-30.5274935984,3.97883,771.999996900558
-0.38132,24.81741,-14.2887137813,3.99889,772.994992509484
-0.3823,24.81741,-17.4698715102,4.01406,774.001997709274
-0.38353,24.81741,-17.5888336424,4.00613,775.003993883729
-0.38491,24.81741,-20.2074443752,3.99788,775.998999550939
-0.38646,24.81741,-22.7408390503,3.98911,777.005994692445
-0.38804,24.81741,-33.9257507436,3.98169,777.995991334319
-0.39043,24.81741,-33.3148244792,3.95624,779.002996534109
-0.39262,24.81741,-24.0885994496,3.95944,780.010997503996
-0.39432,24.81741,-19.6888304994,3.97563,781.001999974251
-0.39538,24.81741,-14.956483128,3.9972,781.994993984699
-0.39623,24.71226,-16.8020136978,4.00394,783.002994954586
-0.39747,24.71226,-17.8797435531,3.99113,784.006992727518
-0.39793,24.71226,-6.663767488,4.02013,785.002994164824
-0.39839,24.71226,-6.656577999,4.02198,785.996994003654
-0.39873,24.71226,-3.9217014177,4.03007,787.006000801921
-0.39881,24.71226,-1.31013043,4.039,787.998994812369
-0.399,24.71226,-3.6997355232,4.03496,789.003998413682
-0.39942,24.71226,-6.4614006686,4.02838,789.995996654034
-0.39987,24.71226,-5.9898603488,4.02956,791.00299179554
-0.4002,24.71226,0.020619361,4.0351,792.002996429801
-0.39995,24.71226,0,4.05667,793.010997399688
-0.40026,24.71226,-4.7630060352,4.03648,794.005993008614
-0.40068,24.71226,-6.2006258412,4.03277,794.998997077346
-0.4011,24.71226,-6.190081326,4.0326,796.004000678658
-0.40153,24.71226,-6.200364456,4.0326,796.999992057681
-0.40196,24.71226,-6.190081326,4.0326,798.004995658994
-0.40238,24.71226,-6.200364456,4.0326,798.995998129249
-0.40293,24.71226,-9.3241771656,4.02501,800.006000697613
-0.40383,24.71226,-14.047609422,4.0117,800.997998937964
-0.40492,24.71226,-31.992549056,4.00192,801.996997743845
